FULL_STUDENT_NAME,Exam_ID,St_ID,Final_RESULT
Hassan Elmasry,1392,12200,45.45
Hassan Elmasry,1486,12200,37.5
Hassan Kamel,763,12201,36.36
Khaled Elmasry,836,12202,31.82
Nour Hassan,963,12203,20.83
Sherif Shalaby,578,12204,45.45
Sherif Shalaby,719,12204,40.91
Sherif Shalaby,811,12204,38.89
Menna Mahmoud,1216,12205,45.45
Mohamed Khalifa,438,12206,44.44
Mohamed Khalifa,716,12206,38.89
Mariam Shalaby,86,12207,30
Mariam Shalaby,836,12207,40.91
Mariam Shalaby,1198,12207,33.33
Habiba Shalaby,508,12208,36.36
Habiba Shalaby,967,12208,40.91
Habiba Shalaby,1466,12208,41.67
Amr Fahmy,1000,12209,37.5
Amr Fahmy,1107,12209,37.5
Amr Fahmy,1474,12209,40.91
Omar Shalaby,231,12210,40.91
Omar Shalaby,1401,12210,38.89
Hassan Gamal,43,12211,30
Hassan Gamal,214,12211,40.91
Hassan Gamal,1000,12211,45.83
Hana Tawfik,311,12212,36.36
Hana Tawfik,396,12212,50
Hana Tawfik,786,12212,37.5
Youssef Gamal,27,12213,45.45
Youssef Gamal,1014,12213,22.22
Youssef Gamal,1271,12213,40.91
Menna Mansour,1085,12214,45
Menna Mansour,1163,12214,38.89
Esraa Tawfik,35,12215,22.73
Ali Ali,1242,12216,35
Farah Fahmy,297,12217,45.45
Farah Fahmy,1015,12217,40
Farah Fahmy,1478,12217,36.36
Mohamed Elsayed,566,12218,44.44
Mohamed Elsayed,795,12218,45.45
Farah Gamal,378,12219,30
Walid Tawfik,751,12220,22.22
Yara Elmasry,306,12221,36.36
Yara Elmasry,323,12221,45.45
Yara Elmasry,848,12221,44.44
Aya Fahmy,718,12222,50
Youssef Elmasry,607,12223,37.5
Youssef Elmasry,1360,12223,31.82
Omar Shalaby,43,12224,45
Omar Shalaby,131,12224,38.89
Tarek Gamal,704,12225,40
Tarek Gamal,1247,12225,45
Salma Fouad,87,12226,22.73
Salma Fouad,1137,12226,30
Salma Fouad,1273,12226,41.67
Sara Elmasry,21,12227,45
Sara Elmasry,719,12227,40.91
Yara Mansour,901,12228,44.44
Mahmoud Shalaby,556,12229,44.44
Mahmoud Shalaby,804,12229,45
Mahmoud Shalaby,1405,12229,45
Tarek Elsayed,809,12230,38.89
Malak Fouad,49,12231,35
Nour Samir,36,12232,41.67
Nour Samir,299,12232,36.36
Nour Samir,1453,12232,40.91
Youssef Hassan,116,12233,45.45
Youssef Hassan,1108,12233,38.89
Ali Shalaby,147,12234,35
Ali Shalaby,762,12234,45.83
Nour Fouad,436,12235,30
Nour Fouad,1172,12235,40
Fatima Shalaby,1173,12236,25
Fatima Shalaby,1351,12236,44.44
Fatima Gamal,1186,12237,38.89
Aya Tawfik,358,12238,37.5
Aya Tawfik,777,12238,40
Aya Tawfik,1393,12238,50
Sara Khalifa,43,12239,45
Sara Khalifa,249,12239,36.36
Walid Ali,352,12240,41.67
Walid Ali,667,12240,45
Walid Ali,1458,12240,44.44
Mahmoud Ali,1485,12241,40.91
Ali Fahmy,684,12242,40.91
Ali Fahmy,1326,12242,35
Ali Fahmy,1404,12242,27.78
Amr Fahmy,586,12243,44.44
Mostafa Elsayed,884,12244,33.33
Mostafa Elsayed,1433,12244,45.83
Ali Samir,826,12245,27.78
Ali Samir,912,12245,30
Omar Kamel,620,12246,40
Omar Kamel,948,12246,40.91
Karim Samir,591,12247,31.82
Karim Samir,595,12247,50
Karim Samir,1049,12247,40.91
Sara Fouad,93,12248,38.89
Sara Fouad,1042,12248,27.78
Sara Fouad,1171,12248,35
Esraa Shalaby,183,12249,33.33
Esraa Shalaby,449,12249,40.91
Esraa Shalaby,819,12249,27.27
Mostafa Khalifa,1432,12250,41.67
Mariam Fahmy,892,12251,38.89
Fatima Kamel,70,12252,41.67
Fatima Kamel,485,12252,33.33
Fatima Kamel,621,12252,36.36
Mahmoud Adel,627,12253,35
Mahmoud Adel,1223,12253,27.27
Mohamed Mansour,147,12254,30
Fatima Ali,341,12255,27.78
Nada Elsayed,198,12256,33.33
Nada Elsayed,543,12256,35
Nada Elsayed,1439,12256,36.36
Amr Adel,1342,12257,33.33
Mohamed Elsayed,704,12258,45
Fatima Samir,38,12259,29.17
Walid Shalaby,1403,12260,31.82
Youssef Fahmy,1314,12261,25
Nada Khalifa,649,12262,44.44
Nada Khalifa,992,12262,31.82
Nada Khalifa,1281,12262,44.44
Yara Tawfik,467,12263,33.33
Yara Tawfik,1011,12263,33.33
Sara Khalifa,203,12264,27.78
Sara Khalifa,1397,12264,41.67
Sara Khalifa,1491,12264,50
Nada Elmasry,810,12265,31.82
Nada Elmasry,878,12265,33.33
Nada Hassan,692,12266,31.82
Youssef Gamal,1428,12267,50
Nour Hassan,654,12268,40.91
Karim Hassan,635,12269,27.78
Karim Hassan,1349,12269,38.89
Habiba Gamal,366,12270,37.5
Amr Hassan,865,12271,30
Mariam Fahmy,1405,12272,40
Habiba Mahmoud,510,12273,25
Habiba Mahmoud,776,12273,40
Habiba Mahmoud,1373,12273,33.33
Habiba Shalaby,11,12274,45.45
Youssef Adel,521,12275,45.83
Youssef Adel,951,12275,38.89
Youssef Adel,1092,12275,40
Menna Mahmoud,85,12276,33.33
Menna Mahmoud,593,12276,31.82
Menna Mahmoud,839,12276,45.83
Youssef Shalaby,1443,12277,45.83
Walid Kamel,1098,12278,33.33
Malak Kamel,789,12279,35
Malak Kamel,917,12279,40
Malak Kamel,1278,12279,44.44
Tarek Fouad,573,12280,40.91
Aya Shalaby,1051,12281,50
Nada Fouad,1053,12282,33.33
Ibrahim Hassan,1473,12283,37.5
Aya Samir,110,12284,40
Aya Samir,608,12284,27.78
Walid Shalaby,290,12285,40.91
Walid Shalaby,344,12285,37.5
Walid Shalaby,746,12285,37.5
Hassan Samir,612,12286,50
Hassan Samir,920,12286,44.44
Hassan Samir,1294,12286,40
Amr Samir,1044,12287,38.89
Amr Samir,1091,12287,44.44
Sara Fouad,477,12288,36.36
Sara Fouad,519,12288,22.22
Walid Shalaby,491,12289,40.91
Malak Fouad,464,12290,36.36
Malak Fouad,508,12290,40.91
Malak Fouad,1487,12290,44.44
Hana Shalaby,446,12291,29.17
Hana Shalaby,756,12291,38.89
Hana Shalaby,965,12291,36.36
Esraa Kamel,630,12292,45
Menna Gamal,1041,12293,45.45
Menna Gamal,1381,12293,35
Hana Mahmoud,622,12294,38.89
Hana Mahmoud,1187,12294,31.82
Omar Gamal,229,12295,44.44
Omar Gamal,421,12295,41.67
Salma Gamal,403,12296,33.33
Mariam Mansour,835,12297,33.33
Ali Elmasry,581,12298,40.91
Ali Elmasry,790,12298,27.78
Ahmed Shalaby,246,12299,36.36
Ahmed Shalaby,1189,12299,41.67
Ibrahim Adel,151,12300,45.83
Ibrahim Adel,1019,12300,40.91
Ibrahim Adel,1243,12300,45.45
Aya Adel,388,12301,40.91
Aya Adel,709,12301,45
Menna Elsayed,759,12302,31.82
Menna Elsayed,1146,12302,31.82
Nour Gamal,577,12303,45.45
Nada Shalaby,732,12304,45
Nada Shalaby,1019,12304,50
Hassan Khalifa,389,12305,50
Aya Kamel,56,12306,41.67
Aya Kamel,645,12306,40.91
Aya Kamel,1164,12306,44.44
Nour Fouad,571,12307,40.91
Nour Fouad,982,12307,38.89
Nour Fouad,1150,12307,41.67
Yara Mansour,20,12308,33.33
Aya Mansour,328,12309,36.36
Aya Mansour,979,12309,50
Mostafa Elmasry,780,12310,38.89
Mostafa Elmasry,894,12310,50
Fatima Shalaby,169,12311,35
Fatima Shalaby,325,12311,40.91
Aya Mansour,1275,12312,44.44
Sherif Elsayed,182,12313,31.82
Sherif Elsayed,304,12313,40
Sara Mahmoud,437,12314,25
Sara Mahmoud,610,12314,40.91
Sara Mahmoud,1304,12314,38.89
Sherif Khalifa,937,12315,40
Sherif Khalifa,1238,12315,40.91
Farah Ali,244,12316,36.36
Farah Ali,722,12316,35
Mariam Kamel,577,12317,36.36
Mariam Kamel,1316,12317,50
Habiba Mansour,904,12318,33.33
Habiba Mansour,1096,12318,33.33
Walid Elmasry,1005,12319,31.82
Mariam Tawfik,840,12320,37.5
Mariam Tawfik,1337,12320,41.67
Ahmed Fouad,666,12321,50
Ahmed Fouad,801,12321,25
Ahmed Fouad,1462,12321,35
Tarek Hassan,40,12322,45
Tarek Hassan,522,12322,31.82
Tarek Hassan,1065,12322,45
Ali Mansour,739,12323,41.67
Ali Mansour,1058,12323,40.91
Ali Mansour,1062,12323,20.83
Habiba Fahmy,1160,12324,33.33
Ibrahim Elmasry,514,12325,35
Yara Samir,928,12326,38.89
Amr Kamel,495,12327,40
Amr Kamel,606,12327,16.67
Amr Kamel,817,12327,35
Mohamed Shalaby,53,12328,33.33
Mohamed Shalaby,215,12328,33.33
Mohamed Shalaby,1354,12328,45.45
Yara Khalifa,347,12329,33.33
Yara Khalifa,1139,12329,38.89
Yara Khalifa,1335,12329,45
Hassan Samir,82,12330,36.36
Hassan Samir,431,12330,31.82
Hassan Samir,578,12330,27.27
Mohamed Shalaby,156,12331,38.89
Walid Fouad,48,12332,37.5
Walid Fouad,306,12332,36.36
Walid Fouad,341,12332,33.33
Nour Mahmoud,875,12333,50
Aya Mansour,1077,12334,35
Ibrahim Elmasry,107,12335,33.33
Ibrahim Elmasry,165,12335,36.36
Ibrahim Elmasry,1492,12335,30
Nour Mahmoud,1141,12336,45.45
Nour Mahmoud,1404,12336,22.22
Hassan Elsayed,576,12337,35
Hassan Elsayed,1318,12337,30
Tarek Samir,938,12338,33.33
Salma Khalifa,398,12339,22.22
Mahmoud Hassan,425,12340,33.33
Mahmoud Hassan,694,12340,30
Karim Khalifa,60,12341,40
Karim Khalifa,185,12341,50
Fatima Samir,748,12342,31.82
Ahmed Fouad,391,12343,40.91
Ahmed Fouad,554,12343,38.89
Ahmed Fouad,1440,12343,45.83
Youssef Elsayed,1186,12344,27.78
Malak Khalifa,231,12345,40.91
Mariam Hassan,536,12346,27.27
Nada Khalifa,733,12347,45
Youssef Khalifa,439,12348,45
Salma Elmasry,188,12349,33.33
Fatima Mansour,123,12350,27.27
Fatima Mansour,1021,12350,31.82
Menna Kamel,733,12351,40
Fatima Elsayed,565,12352,40
Ali Samir,625,12353,41.67
Ali Samir,884,12353,44.44
Nour Fouad,99,12354,38.89
Nour Fouad,359,12354,33.33
Amr Shalaby,427,12355,25
Amr Shalaby,836,12355,27.27
Amr Shalaby,1222,12355,33.33
Ibrahim Samir,13,12356,40.91
Salma Fouad,1106,12357,33.33
Nada Samir,828,12358,35
Nada Samir,974,12358,35
Nada Samir,1229,12358,40.91
Sara Shalaby,1080,12359,27.78
Sara Shalaby,1104,12359,27.27
Sara Shalaby,1277,12359,38.89
Mahmoud Mansour,241,12360,22.22
Fatima Mansour,431,12361,40.91
Fatima Mansour,529,12361,33.33
Nada Samir,803,12362,40
Nada Samir,1442,12362,29.17
Ali Fahmy,699,12363,38.89
Ali Fahmy,860,12363,35
Ali Fahmy,1497,12363,30
Hassan Fouad,511,12364,33.33
Hassan Fouad,782,12364,41.67
Mariam Ali,1302,12365,35
Esraa Hassan,432,12366,27.78
Habiba Khalifa,86,12367,45
Habiba Khalifa,514,12367,20
Habiba Khalifa,1207,12367,45.45
Habiba Gamal,897,12368,31.82
Habiba Gamal,1072,12368,44.44
Jana Shalaby,617,12369,50
Ali Elmasry,453,12370,41.67
Ali Elmasry,478,12370,38.89
Ali Elmasry,1220,12370,38.89
Farah Mahmoud,770,12371,33.33
Farah Mahmoud,1231,12371,45.83
Nada Khalifa,81,12372,40
Nada Khalifa,907,12372,25
Nada Khalifa,1291,12372,33.33
Ibrahim Tawfik,365,12373,29.17
Ibrahim Tawfik,876,12373,45
Nour Fouad,907,12374,29.17
Nour Fouad,1463,12374,41.67
Khaled Kamel,29,12375,33.33
Khaled Kamel,753,12375,44.44
Khaled Kamel,1295,12375,45
Ibrahim Fouad,753,12376,16.67
Ibrahim Fouad,870,12376,31.82
Ibrahim Fouad,1430,12376,41.67
Mahmoud Tawfik,734,12377,45
Mahmoud Tawfik,1102,12377,33.33
Mostafa Mahmoud,372,12378,33.33
Mostafa Mahmoud,646,12378,35
Mostafa Mahmoud,1179,12378,38.89
Aya Elmasry,256,12379,50
Aya Elmasry,651,12379,41.67
Mahmoud Elsayed,1240,12380,45
Karim Ali,788,12381,37.5
Karim Ali,1175,12381,37.5
Yara Tawfik,304,12382,35
Yara Tawfik,1131,12382,45.45
Yara Tawfik,1207,12382,36.36
Mariam Elsayed,1395,12383,40
Malak Kamel,17,12384,41.67
Malak Kamel,386,12384,30
Hassan Elmasry,175,12385,31.82
Hassan Elmasry,720,12385,29.17
Hassan Elmasry,1445,12385,44.44
Ali Mansour,147,12386,45
Youssef Khalifa,1081,12387,35
Karim Adel,215,12388,38.89
Karim Adel,1102,12388,41.67
Karim Adel,1218,12388,25
Youssef Gamal,1189,12389,33.33
Youssef Gamal,1482,12389,41.67
Khaled Khalifa,785,12390,41.67
Sara Elsayed,111,12391,35
Sara Elsayed,332,12391,40.91
Sara Elsayed,1450,12391,37.5
Khaled Fouad,689,12392,35
Khaled Fouad,1335,12392,35
Malak Kamel,930,12393,27.78
Malak Kamel,1204,12393,44.44
Nour Ali,795,12394,45.45
Nour Ali,1195,12394,22.22
Nour Ali,1403,12394,40.91
Nour Tawfik,1061,12395,37.5
Nour Tawfik,1182,12395,40
Hassan Hassan,323,12396,40.91
Hassan Hassan,1047,12396,38.89
Hassan Hassan,1138,12396,45.83
Amr Kamel,47,12397,35
Amr Kamel,714,12397,41.67
Amr Kamel,914,12397,45.45
Ali Shalaby,1314,12398,33.33
Farah Kamel,669,12399,33.33
Sara Elsayed,1336,12400,44.44
Esraa Gamal,1325,12401,40
Mostafa Samir,596,12402,22.73
Mostafa Samir,670,12402,45.83
Mostafa Samir,824,12402,33.33
Nada Samir,286,12403,33.33
Nada Samir,724,12403,40
Nada Samir,1339,12403,37.5
Menna Kamel,102,12404,45
Salma Hassan,1086,12405,45.45
Aya Tawfik,872,12406,40.91
Aya Tawfik,955,12406,38.89
Aya Tawfik,1494,12406,35
Sherif Fouad,675,12407,41.67
Sherif Fouad,1162,12407,30
Fatima Samir,311,12408,40.91
Fatima Samir,727,12408,35
Fatima Samir,827,12408,45
Fatima Elmasry,185,12409,38.89
Fatima Elmasry,333,12409,41.67
Fatima Elmasry,427,12409,40
Omar Adel,889,12410,41.67
Omar Adel,902,12410,31.82
Nada Ali,414,12411,40
Nada Ali,1094,12411,40.91
Mostafa Hassan,632,12412,27.78
Mostafa Hassan,641,12412,40.91
Fatima Elmasry,250,12413,40.91
Fatima Elmasry,448,12413,27.27
Khaled Samir,296,12414,40
Habiba Ali,213,12415,35
Habiba Ali,1149,12415,30
Mahmoud Hassan,1026,12416,35
Mahmoud Hassan,1186,12416,33.33
Mariam Ali,561,12417,45.45
Mariam Ali,1298,12417,27.27
Youssef Gamal,141,12418,41.67
Youssef Gamal,906,12418,25
Salma Tawfik,86,12419,40
Mostafa Mansour,14,12420,30
Mostafa Mansour,944,12420,30
Ibrahim Fahmy,128,12421,41.67
Ibrahim Fahmy,514,12421,40
Hassan Fouad,1316,12422,33.33
Menna Hassan,131,12423,38.89
Menna Hassan,433,12423,33.33
Esraa Elmasry,170,12424,29.17
Esraa Elmasry,581,12424,31.82
Esraa Elmasry,812,12424,36.36
Menna Hassan,892,12425,27.78
Menna Hassan,1059,12425,35
Menna Hassan,1184,12425,22.73
Tarek Kamel,150,12426,27.27
Tarek Kamel,277,12426,40
Karim Samir,631,12427,25
Karim Samir,1313,12427,33.33
Sherif Gamal,20,12428,45.83
Sherif Gamal,1246,12428,40
Habiba Kamel,202,12429,38.89
Khaled Elmasry,86,12430,35
Khaled Elmasry,383,12430,33.33
Malak Kamel,928,12431,44.44
Malak Kamel,935,12431,45
Mohamed Samir,353,12432,37.5
Mostafa Tawfik,1022,12433,40.91
Mohamed Fahmy,714,12434,45.83
Mohamed Fahmy,1241,12434,31.82
Mohamed Fahmy,1392,12434,45.45
Hana Khalifa,143,12435,45.83
Hana Khalifa,1363,12435,33.33
Karim Khalifa,1358,12436,40.91
Fatima Mansour,204,12437,45.45
Fatima Mansour,796,12437,38.89
Yara Elsayed,565,12438,35
Malak Kamel,583,12439,50
Jana Mahmoud,35,12440,31.82
Jana Mahmoud,140,12440,30
Jana Mahmoud,292,12440,37.5
Tarek Hassan,61,12441,40
Tarek Hassan,730,12441,38.89
Sherif Mansour,787,12442,40.91
Sherif Mansour,1113,12442,38.89
Hana Fouad,442,12443,50
Hana Fouad,525,12443,45.45
Hassan Shalaby,57,12444,45
Hassan Shalaby,395,12444,41.67
Esraa Shalaby,664,12445,44.44
Esraa Shalaby,801,12445,45.83
Esraa Shalaby,1498,12445,31.82
Mariam Fahmy,489,12446,45.83
Ali Kamel,1403,12447,31.82
Youssef Ali,1141,12448,36.36
Youssef Ali,1248,12448,36.36
Ibrahim Ali,281,12449,38.89
Ibrahim Ali,581,12449,36.36
Ibrahim Ali,1271,12449,40.91
Mahmoud Mansour,1470,12450,35
Omar Hassan,393,12451,41.67
Omar Hassan,453,12451,45.83
Malak Ali,631,12452,25
Malak Ali,1188,12452,45.45
Malak Ali,1431,12452,27.78
Ibrahim Hassan,263,12453,40
Ibrahim Hassan,708,12453,41.67
Ibrahim Hassan,1249,12453,44.44
Hana Adel,395,12454,41.67
Hana Adel,1069,12454,40.91
Ahmed Shalaby,539,12455,50
Ahmed Shalaby,1093,12455,50
Mahmoud Elmasry,1120,12456,33.33
Mahmoud Elmasry,1301,12456,31.82
Mariam Adel,482,12457,50
Mariam Adel,504,12457,40
Mariam Adel,1415,12457,45
Mohamed Mansour,174,12458,36.36
Mohamed Mansour,732,12458,35
Mohamed Mansour,869,12458,29.17
Nour Samir,1119,12459,27.78
Nour Samir,1258,12459,30
Nour Samir,1447,12459,40.91
Amr Khalifa,900,12460,35
Mariam Mahmoud,416,12461,35
Mariam Mahmoud,881,12461,25
Hana Samir,843,12462,35
Hana Samir,1229,12462,50
Sherif Adel,614,12463,40
Sherif Adel,1149,12463,45
Aya Tawfik,500,12464,40
Aya Tawfik,508,12464,36.36
Aya Tawfik,786,12464,29.17
Hana Fouad,209,12465,41.67
Hana Fouad,1047,12465,44.44
Hana Fouad,1069,12465,45.45
Mostafa Ali,1156,12466,31.82
Amr Tawfik,460,12467,33.33
Amr Tawfik,908,12467,31.82
Amr Tawfik,1364,12467,41.67
Farah Gamal,157,12468,38.89
Farah Gamal,1111,12468,30
Farah Gamal,1184,12468,45.45
Nour Mansour,744,12469,45.45
Hassan Mahmoud,643,12470,37.5
Hassan Mahmoud,1051,12470,38.89
Khaled Khalifa,92,12471,35
Khaled Khalifa,1001,12471,40.91
Khaled Khalifa,1431,12471,38.89
Sherif Kamel,40,12472,35
Amr Samir,328,12473,45.45
Amr Samir,607,12473,37.5
Amr Samir,1258,12473,40
Yara Ali,1099,12474,33.33
Mohamed Fahmy,39,12475,33.33
Mohamed Fahmy,56,12475,33.33
Mohamed Fahmy,1310,12475,37.5
Sherif Ali,41,12476,50
Sherif Ali,179,12476,35
Sherif Ali,864,12476,41.67
Yara Tawfik,237,12477,44.44
Yara Tawfik,741,12477,38.89
Yara Tawfik,1430,12477,37.5
Nour Shalaby,77,12478,40.91
Nour Shalaby,1015,12478,35
Tarek Mahmoud,780,12479,44.44
Tarek Mahmoud,948,12479,36.36
Mohamed Shalaby,657,12480,45.83
Mohamed Shalaby,963,12480,33.33
Mohamed Shalaby,969,12480,30
Amr Shalaby,580,12481,44.44
Amr Tawfik,182,12482,36.36
Aya Tawfik,312,12483,45
Aya Tawfik,1384,12483,40.91
Mostafa Tawfik,706,12484,22.73
Salma Mahmoud,647,12485,40.91
Omar Ali,18,12486,38.89
Omar Ali,862,12486,33.33
Habiba Ali,84,12487,41.67
Habiba Ali,213,12487,40
Habiba Ali,949,12487,38.89
Aya Elmasry,88,12488,29.17
Aya Elmasry,1034,12488,31.82
Aya Elmasry,1344,12488,45.83
Amr Mahmoud,154,12489,27.78
Amr Mahmoud,862,12489,33.33
Amr Mahmoud,1395,12489,20
Walid Kamel,337,12490,30
Walid Kamel,345,12490,36.36
Walid Kamel,511,12490,37.5
Yara Hassan,912,12491,25
Mohamed Samir,185,12492,38.89
Mohamed Samir,990,12492,38.89
Mostafa Tawfik,1081,12493,45
Khaled Mahmoud,1373,12494,41.67
Omar Gamal,503,12495,35
Omar Gamal,1067,12495,27.78
Omar Gamal,1440,12495,41.67
Farah Kamel,593,12496,40.91
Nada Mahmoud,55,12497,33.33
Nada Mahmoud,366,12497,41.67
Khaled Elmasry,79,12498,45.83
Khaled Elmasry,234,12498,27.78
Khaled Elmasry,632,12498,33.33
Nada Adel,839,12499,37.5
Nada Adel,1021,12499,31.82
Nada Adel,1479,12499,45.45
Yara Mansour,361,12500,44.44
Yara Mansour,430,12500,20.83
Omar Mahmoud,113,12501,37.5
Nada Hassan,724,12502,30
Farah Kamel,1371,12503,45.83
Sara Hassan,1263,12504,45
Sara Hassan,1286,12504,38.89
Karim Samir,880,12505,40.91
Karim Samir,975,12505,29.17
Karim Samir,1402,12505,27.78
Mohamed Fahmy,884,12506,38.89
Esraa Shalaby,176,12507,40.91
Esraa Shalaby,187,12507,25
Esraa Shalaby,270,12507,44.44
Yara Ali,230,12508,37.5
Malak Elsayed,622,12509,44.44
Youssef Ali,271,12510,40
Youssef Ali,1456,12510,38.89
Mostafa Adel,53,12511,41.67
Mostafa Adel,105,12511,35
Mostafa Adel,1375,12511,45.45
Fatima Fouad,366,12512,45.83
Esraa Khalifa,955,12513,33.33
Khaled Shalaby,153,12514,31.82
Khaled Shalaby,548,12514,40
Khaled Shalaby,974,12514,40
Karim Samir,435,12515,36.36
Karim Samir,720,12515,45.83
Karim Samir,721,12515,38.89
Amr Shalaby,69,12516,45
Amr Shalaby,1106,12516,44.44
Nour Fouad,42,12517,16.67
Nour Fouad,318,12517,22.22
Nour Fouad,435,12517,45.45
Yara Fouad,849,12518,18.18
Yara Fouad,1412,12518,22.22
Amr Gamal,620,12519,45
Amr Gamal,1307,12519,41.67
Amr Gamal,1412,12519,44.44
Mariam Mansour,948,12520,31.82
Ali Gamal,1070,12521,27.78
Mahmoud Samir,766,12522,41.67
Mahmoud Samir,1199,12522,36.36
Mohamed Shalaby,1127,12523,41.67
Jana Kamel,402,12524,44.44
Jana Kamel,456,12524,25
Jana Kamel,1137,12524,35
Farah Hassan,867,12525,40
Nour Fahmy,395,12526,41.67
Amr Ali,451,12527,35
Amr Ali,1415,12527,45
Walid Shalaby,832,12528,29.17
Walid Shalaby,1225,12528,27.27
Esraa Fahmy,239,12529,36.36
Habiba Ali,552,12530,36.36
Habiba Ali,1280,12530,41.67
Habiba Ali,1420,12530,37.5
Malak Tawfik,1415,12531,30
Khaled Elsayed,8,12532,27.78
Khaled Elsayed,313,12532,31.82
Khaled Elsayed,645,12532,31.82
Tarek Fouad,55,12533,38.89
Tarek Fouad,342,12533,44.44
Mahmoud Kamel,162,12534,37.5
Mahmoud Kamel,289,12534,31.82
Mahmoud Kamel,670,12534,20.83
Aya Kamel,116,12535,27.27
Walid Mansour,149,12536,38.89
Aya Fouad,70,12537,37.5
Aya Fouad,330,12537,33.33
Fatima Hassan,429,12538,31.82
Fatima Hassan,958,12538,44.44
Fatima Hassan,1080,12538,44.44
Omar Ali,1432,12539,37.5
Ali Fouad,343,12540,45.83
Ali Fouad,526,12540,27.27
Mariam Fouad,307,12541,37.5
Salma Adel,122,12542,27.27
Salma Adel,509,12542,33.33
Salma Adel,815,12542,31.82
Nour Tawfik,1155,12543,36.36
Nour Tawfik,1167,12543,40.91
Esraa Adel,25,12544,25
Esraa Adel,855,12544,33.33
Esraa Adel,877,12544,40.91
Hassan Adel,167,12545,41.67
Hassan Adel,687,12545,45.45
Jana Tawfik,350,12546,40.91
Ibrahim Fouad,959,12547,40.91
Ibrahim Fouad,1312,12547,31.82
Walid Samir,598,12548,33.33
Walid Samir,707,12548,31.82
Jana Fahmy,188,12549,41.67
Jana Fahmy,548,12549,35
Omar Hassan,719,12550,40.91
Walid Khalifa,47,12551,45
Walid Khalifa,647,12551,36.36
Walid Khalifa,1064,12551,29.17
Sara Ali,613,12552,33.33
Sara Ali,849,12552,31.82
Mahmoud Fouad,1179,12553,33.33
Mahmoud Fouad,1243,12553,31.82
Mahmoud Fouad,1270,12553,16.67
Habiba Khalifa,51,12554,50
Habiba Khalifa,932,12554,30
Youssef Mahmoud,159,12555,33.33
Youssef Mahmoud,286,12555,50
Youssef Mahmoud,1298,12555,27.27
Tarek Samir,38,12556,41.67
Tarek Samir,40,12556,25
Tarek Samir,90,12556,38.89
Hana Fouad,937,12557,30
Hana Fouad,1360,12557,40.91
Hana Fouad,1463,12557,41.67
Sara Elmasry,1041,12558,31.82
Mariam Elsayed,919,12559,41.67
Youssef Fouad,106,12560,45
Youssef Fouad,768,12560,33.33
Ibrahim Kamel,259,12561,41.67
Salma Tawfik,139,12562,45
Salma Tawfik,275,12562,40
Salma Tawfik,788,12562,33.33
Fatima Hassan,788,12563,37.5
Jana Hassan,344,12564,45.83
Amr Adel,302,12565,40
Amr Adel,999,12565,50
Amr Adel,1420,12565,37.5
Mostafa Ali,473,12566,29.17
Habiba Tawfik,245,12567,40
Mahmoud Tawfik,304,12568,40
Mahmoud Tawfik,1258,12568,45
Mahmoud Tawfik,1433,12568,37.5
Ahmed Fahmy,529,12569,50
Sara Ali,618,12570,40.91
Farah Kamel,634,12571,33.33
Farah Kamel,683,12571,41.67
Farah Kamel,688,12571,22.73
Nour Fouad,294,12572,50
Nour Fouad,1076,12572,40
Ahmed Fahmy,261,12573,41.67
Sara Mansour,12,12574,37.5
Sara Mansour,478,12574,22.22
Sara Mansour,887,12574,50
Mohamed Samir,157,12575,27.78
Fatima Adel,290,12576,36.36
Fatima Adel,409,12576,41.67
Fatima Adel,687,12576,40.91
Youssef Kamel,1041,12577,45.45
Youssef Kamel,1461,12577,35
Mostafa Hassan,225,12578,37.5
Mostafa Hassan,361,12578,44.44
Aya Fahmy,215,12579,27.78
Aya Fahmy,581,12579,27.27
Hana Adel,1119,12580,33.33
Mahmoud Fouad,859,12581,44.44
Mahmoud Fouad,1279,12581,44.44
Youssef Hassan,878,12582,38.89
Youssef Hassan,1094,12582,22.73
Youssef Hassan,1400,12582,35
Fatima Adel,95,12583,30
Menna Tawfik,655,12584,35
Menna Tawfik,1161,12584,30
Farah Tawfik,591,12585,40.91
Farah Tawfik,1029,12585,40.91
Omar Adel,400,12586,35
Omar Adel,518,12586,33.33
Omar Adel,1238,12586,31.82
Mostafa Tawfik,292,12587,37.5
Mostafa Tawfik,829,12587,41.67
